timestamp (ms);packet no.;rssi;satellites;longitude (¡);latitude (¡);altitude (m);temperature (decy ¡C);pressure (Pa);humidity (%)
6786438;1268;-114;9;21.203056;52.79649;1312;256;87390.77;22
6791443;1269;-117;9;21.202627;52.79673;1303;256;87385.68;22
6796445;1270;-122;9;21.202202;52.796982;1294;259;87578.31;22
6801448;1271;-118;9;21.201794;52.797218;1283;257;87670.23;22
6806453;1272;-118;9;21.201382;52.797451;1272;257;87720.47;22
6811459;1273;-121;9;21.200901;52.797695;1260;260;87894.17;22
6816462;1274;-116;9;21.20042;52.797897;1253;261;87952.69;21
6821469;1275;-122;9;21.199944;52.798084;1247;261;88096.2;23
6826472;1276;-114;9;21.199459;52.798248;1242;263;88168.5;25
6831479;1277;-114;9;21.198975;52.798382;1237;263;88219.48;25
6836483;1278;-113;9;21.198494;52.798576;1231;267;88277.67;25
6841488;1279;-114;9;21.198023;52.798763;1225;266;88348.72;25
6846494;1280;-121;9;21.197554;52.798958;1219;266;88406.5;24
6851502;1281;-118;9;21.197092;52.799122;1212;268;88478.29;23
6856508;1282;-120;9;21.196636;52.799297;1208;269;88550.81;25
6861516;1283;-115;9;21.196175;52.799473;1204;267;88593.21;25
6866522;1284;-114;9;21.195728;52.799603;1197;271;88649.84;23
6876535;1285;-118;9;21.194872;52.799934;1188;271;88769.88;23
6886551;1286;-119;9;21.193966;52.800331;1184;272;88837.18;23
6891560;1287;-120;9;21.193514;52.800529;1182;271;88864.07;24
6896568;1288;-116;9;21.193073;52.80072;1177;273;88904.3;24
6926618;1289;-120;113;21.190426;52.80201;1139;275;-3.83326E+14;38
6931628;1290;-119;9;20.189964;1.45802E+26;1133;277;89370.53;23
6936638;1291;-120;9;21.189484;52.802505;1128;277;89426.97;23
6941643;1292;-120;9;21.188993;52.802769;1123;-28394;83.89;22
6951660;1293;-121;66;21.188009;52.803288;1114;282;3.84665E+14;-58
6956666;1294;-120;9;3304637.5;0;28434;312;89638.48;24
6961673;1295;-119;9;0;52.803768;2638;508;89695.22;25
6971687;1296;-121;9;21.185896;52.804241;1093;283;89812.05;25
6976694;1297;-120;9;21.185333;52.804474;1086;284;89877.86;25
6986708;1298;-121;9;21.184258;52.804935;1073;286;89967.36;25
7001731;1299;-121;50;21.182678;52.805626;1048;286;3.87495E+14;-69
7006735;1300;-122;-19;21.182165;52.805862;1039;287;0;81
7011743;1301;-120;9;0;52.806091;1151;278;90451.22;25
7021761;1302;-121;9;21.180573;52.806553;1012;286;90647.21;-111
7031776;1303;-120;9;21.179489;52.806995;995;1055;93498.66;25
7041792;1304;-119;-39;-1.13394E+17;52.807449;-12615;14895;1.51767E+19;24
7051806;1305;-120;43;21.17745;52.807934;958;6432;1.68635E+24;10
7056815;1306;-119;-101;21.176928;52.808167;949;289;91323.34;-49
7061825;1307;-118;9;21.176426;52.808418;939;289;91420.8;25
7066832;1308;-120;9;21.175926;52.808655;928;287;91548.06;25
7071838;1309;-120;9;21.175392;52.808884;920;293;91638.6;25
7076848;1310;-120;9;-13.18541;155890.1406;22599;257;91719.03;25
7091872;1311;-119;-91;21.173269;52.809803;885;25639;0;-82
7096881;1312;-121;9;21.172739;52.810028;874;294;92098.61;25
7101889;1313;-120;11;21.172201;52.810268;862;295;-92214.25;25
7106898;1314;-119;9;21.171658;52.810505;850;292;92362.43;25
7126934;1315;-121;9;21.169437;52.811436;797;295;92877.58;25
7131942;1316;-119;9;21.16888;52.811661;783;294;93028.92;25
7136952;1317;-119;9;21.168306;52.811886;769;296;93172.97;25
7146971;1318;-123;9;21.167208;52.812328;739;296;93495.2;25
7151982;1319;-122;9;21.166676;52.812527;721;297;93679.24;25
7161999;1320;-122;9;21.165495;52.812881;690;300;94028.35;24
7167008;1321;-122;-10;21.164894;52.813065;676;3372;-96101.2;96
7177026;1322;-123;9;119454.3438;52.813438;13;-7922;1588454.5;24
7182032;1323;-123;9;21.163048;52.813663;629;301;94678.66;24
7187041;1324;-123;9;21.162441;52.813847;611;303;94871.39;24
7197059;1325;-120;9;21.161266;52.814217;577;306;95267.06;24
7202066;1326;-119;4;21.160696;52.814404;557;1844;111841.95;70
7212088;1327;-119;-121;21.159565;52.814762;510;10548;-1997139.25;54
7217099;1328;-123;9;21.158989;52.814941;483;309;96221.83;24
7222105;1329;-122;9;21.158419;52.815132;460;310;96516.14;24
7232126;1330;-122;9;35487808;0;-23025;307;96983.05;22
7237137;1331;-121;9;21.15671;52.815765;397;312;97240.35;23
7242146;1332;-122;9;21.156126;52.815979;380;315;97453.69;23
7247152;1333;-121;9;21.155582;52.816212;363;315;97638.37;23
7257166;1334;-121;-127;21.154526;52.816689;330;320;-98017.83;-97
7262171;1335;-119;9;21.15399;52.816917;312;321;98149.09;22
7277186;1336;-122;3;21.152458;52.817539;261;-29371;0;-74
7287192;1337;-122;-81;21.151461;52.817982;232;-32438;0;65
7302206;1338;-121;39;10.574978;52.818722;190;-13106;-6009.64;41

